passer_player_name,player_id,team,total_passing_yards,pass_yds_per_attempt,pass_attempts,passing_tds,first_down_passes,cmp,ints,cmp_percentage,epa,yac_sum,yac_avg,air_epa_avg,yac_epa_avg,air_wpa_avg,yac_wpa_avg,two_pt_sum,sacks,fumbles,fumbles_to_turnovers,td_rate,int_rate,rusher_player_name,rushing_tds,rushing_yds_sum,rushing_yds_avg,cur_fpts,year,next_fpts
J.Clausen,00-0027659,CHI,223.0,8.576923076923077,51.0,2.0,13.0,26.0,1.0,0.5098039215686274,-0.20535482304266636,123.0,4.730769230769231,0.5011918244060014,-0.6013967670630035,0.00907652637480097,-0.010825334087964397,0,3.0,0.0,0,0.0392156862745098,0.0196078431372549,J.Clausen,0.0,9.0,3.0,15.820000000000002,2014,33.160000000000004
J.Cutler,00-0024226,CHI,3812.0,10.302702702702703,603.0,28.0,181.0,370.0,18.0,0.6135986733001658,-0.07141377060822188,2038.0,5.508108108108108,0.39130770984522234,-0.3394678317602283,0.004699012980307758,-0.002977739867839947,4,38.0,9.0,6,0.04643449419568822,0.029850746268656716,J.Cutler,2.0,191.0,4.897435897435898,255.58,2014,226.46
J.Flacco,00-0026158,BAL,3986.0,11.587209302325581,574.0,27.0,194.0,344.0,12.0,0.5993031358885017,0.0999155308728198,1751.0,5.090116279069767,0.5306021563129852,-0.3578969070551238,0.003295120343127352,-0.00026863200211745144,0,19.0,3.0,0,0.047038327526132406,0.020905923344947737,J.Flacco,2.0,70.0,1.794871794871795,262.44,2014,161.94
J.Garoppolo,00-0031345,NE,182.0,9.578947368421053,32.0,1.0,8.0,19.0,0.0,0.59375,-0.21334765777879167,119.0,6.2631578947368425,0.09594798032668654,-0.07430091000834388,-0.0007478771119538009,-0.005370374446404939,0,5.0,0.0,0,0.03125,0.0,J.Garoppolo,0.0,9.0,0.9,12.180000000000001,2014,
J.Locker,00-0027946,TEN,993.0,11.546511627906977,160.0,5.0,47.0,86.0,7.0,0.5375,-0.20283025042415664,462.0,5.372093023255814,0.6033256753175982,-0.6433138051588546,0.0006758014474153845,9.996034954767116e-05,0,14.0,1.0,1,0.03125,0.04375,J.Locker,1.0,142.0,6.454545454545454,63.92,2014,
J.Manziel,00-0031409,CLE,175.0,9.722222222222221,38.0,0.0,6.0,18.0,2.0,0.47368421052631576,-0.4161252162636804,84.0,4.666666666666667,0.44161330616001887,-0.727059513298532,-0.0006941481630617191,-0.0017464737593919715,0,3.0,0.0,0,0.0,0.05263157894736842,J.Manziel,1.0,29.0,3.2222222222222223,11.9,2014,95.0
J.McCown,00-0021206,TB,2206.0,11.98913043478261,363.0,11.0,98.0,184.0,14.0,0.5068870523415978,-0.12559457224034593,738.0,4.010869565217392,0.788754961577903,-0.740111398689182,0.00315416800002897,-0.004052268916669549,0,36.0,7.0,4,0.030303030303030304,0.03856749311294766,J.McCown,3.0,127.0,5.08,126.94000000000001,2014,136.16000000000003
K.Cousins,00-0029604,WAS,1710.0,13.571428571428571,212.0,10.0,75.0,126.0,9.0,0.5943396226415094,0.01999856237683904,901.0,7.150793650793651,0.44892148834569123,-0.3349792324462742,-0.0035718123324528827,0.005481973027417965,0,8.0,4.0,2,0.04716981132075472,0.04245283018867924,K.Cousins,0.0,20.0,2.857142857142857,88.4,2014,293.44
K.Orton,00-0023541,BUF,3018.0,10.515679442508711,481.0,18.0,147.0,287.0,10.0,0.5966735966735967,-0.011754251233724413,1548.0,5.393728222996516,0.3046453854876826,-0.18764588927337764,0.005737402845955339,-0.0030478585061249524,1,33.0,7.0,3,0.037422037422037424,0.02079002079002079,0,0.0,0.0,0.0,168.72,2014,
L.Thomas,00-0031260,ARI,81.0,81.0,11.0,1.0,1.0,1.0,0.0,0.09090909090909091,-0.24762559123337272,64.0,64.0,0.7780683922658983,-0.7780442047579632,0.0,0.0028858265682409883,0,2.0,0.0,0,0.09090909090909091,0.0,0,0.0,0.0,0.0,7.24,2014,
M.Cassel,00-0023662,MIN,425.0,10.365853658536585,77.0,3.0,21.0,41.0,4.0,0.5324675324675324,-0.1630234821642394,295.0,7.195121951219512,0.24364828156231905,-0.30728003116655495,-0.0002858666591377639,-0.0007017119535507235,0,6.0,0.0,0,0.03896103896103896,0.05194805194805195,M.Cassel,0.0,18.0,2.0,22.8,2014,66.83999999999999
M.Flynn,00-0026349,GB,66.0,8.25,18.0,0.0,3.0,8.0,1.0,0.4444444444444444,-0.7586040917726662,33.0,4.125,0.5542505008779693,-0.940153551232753,-1.4704615750811621e-05,-7.494272040274591e-05,0,2.0,1.0,1,0.0,0.05555555555555555,M.Flynn,0.0,-10.0,-1.0,-2.36,2014,
M.Glennon,00-0030520,TB,1417.0,12.11111111111111,219.0,10.0,64.0,117.0,6.0,0.5342465753424658,-0.03990164273877779,416.0,3.5555555555555554,0.920212648341566,-0.863720722632053,0.007460583007298309,-0.005995384580895165,0,16.0,1.0,0,0.045662100456621,0.0273972602739726,0,0.0,0.0,0.0,84.68,2014,
M.Hasselbeck,00-0007091,IND,301.0,10.033333333333333,46.0,2.0,17.0,30.0,0.0,0.6521739130434783,-0.013653274672352477,182.0,6.066666666666666,0.5074919337626356,-0.3694751737110078,-0.014149586452395684,0.017404364087104277,0,2.0,1.0,1,0.043478260869565216,0.0,M.Hasselbeck,0.0,-11.0,-1.375,16.939999999999998,2014,91.1
M.McGloin,00-0030419,LV,129.0,10.75,20.0,1.0,6.0,12.0,2.0,0.6,-0.5748132297769186,58.0,4.833333333333333,0.49793350822169724,-0.9196247161261888,1.244924137970242e-05,-0.00011444008544600271,0,1.0,0.0,0,0.05,0.1,0,0.0,0.0,0.0,5.16,2014,9.68
M.Ryan,00-0026143,ATL,4694.0,11.310843373493976,660.0,28.0,230.0,415.0,14.0,0.6287878787878788,0.08109894866162583,2073.0,4.995180722891567,0.42874113756679844,-0.24437511872326456,0.003347702962533177,0.0009530017413785742,1,31.0,7.0,3,0.04242424242424243,0.021212121212121213,M.Ryan,0.0,145.0,5.0,282.26,2014,237.94
M.Sanchez,00-0026898,PHI,2418.0,12.212121212121213,332.0,14.0,117.0,198.0,11.0,0.5963855421686747,0.10131197447615135,1124.0,5.6767676767676765,0.5441852809176304,-0.3217649798896597,0.0018183725968872759,0.0038710861177061653,0,23.0,2.0,1,0.04216867469879518,0.03313253012048193,M.Sanchez,1.0,87.0,2.5588235294117645,143.42,2014,32.84
M.Schaub,00-0022787,LV,57.0,11.4,13.0,0.0,4.0,5.0,2.0,0.38461538461538464,-1.2584226666054188,24.0,4.8,0.7515562495100321,-1.5059135977528055,0.0,-0.006470260649803097,0,3.0,1.0,1,0.0,0.15384615384615385,0,0.0,0.0,0.0,-3.72,2014,26.6
M.Stafford,00-0026498,DET,4257.0,11.727272727272727,649.0,22.0,209.0,363.0,12.0,0.559322033898305,0.046964710004929376,2206.0,6.077134986225896,0.4701050668482314,-0.294749214575336,0.00235577373320242,0.0035215620947381654,1,45.0,3.0,2,0.03389830508474576,0.01848998459167951,M.Stafford,2.0,93.0,2.1627906976744184,253.57999999999998,2014,290.38
M.Vick,00-0020245,NYJ,604.0,9.4375,141.0,3.0,33.0,64.0,2.0,0.45390070921985815,-0.3501156520046511,250.0,3.90625,0.5990282428387783,-0.746047418567391,0.009043717451925918,-0.00894311608781085,0,19.0,1.0,1,0.02127659574468085,0.014184397163120567,M.Vick,0.0,153.0,5.884615384615385,45.459999999999994,2014,30.740000000000002
N.Foles,00-0029567,PHI,2163.0,11.629032258064516,320.0,13.0,101.0,186.0,10.0,0.58125,-0.011378405143246506,981.0,5.274193548387097,0.6293050411279358,-0.5759819019521502,0.0032266233653664043,-0.0007683332824563919,0,9.0,6.0,2,0.040625,0.03125,N.Foles,0.0,68.0,4.25,121.31999999999998,2014,98.08
P.Manning,00-0010346,DEN,4727.0,11.967088607594937,616.0,39.0,225.0,395.0,15.0,0.6412337662337663,0.19023264639019227,1882.0,4.764556962025316,0.5554309493500741,-0.307235176531333,0.002740927535466106,0.003638445454622227,2,17.0,2.0,1,0.0633116883116883,0.024350649350649352,P.Manning,0.0,-24.0,-1.0,314.68000000000006,2014,91.36
P.Rivers,00-0022942,LAC,4286.0,11.308707124010555,606.0,31.0,213.0,379.0,18.0,0.6254125412541254,0.11299395529849716,1925.0,5.079155672823219,0.5837672457551324,-0.3592881640675818,0.004468913265800033,0.002029496805838425,0,36.0,4.0,2,0.05115511551155116,0.0297029702970297,P.Rivers,0.0,102.0,2.7567567567567566,265.64,2014,282.48
R.Fitzpatrick,00-0023682,HOU,2483.0,12.604060913705585,333.0,17.0,119.0,197.0,8.0,0.5915915915915916,0.0660062756105789,1076.0,5.461928934010152,0.5115086616050051,-0.3404375553767903,0.0003151747168509858,0.002193017264948362,0,21.0,6.0,2,0.05105105105105105,0.024024024024024024,R.Fitzpatrick,2.0,184.0,3.68,177.72,2014,283.2
R.Griffin,00-0029665,WAS,1694.0,11.523809523809524,247.0,4.0,67.0,147.0,6.0,0.5951417004048583,-0.18518452864388416,1096.0,7.45578231292517,0.23921505638385454,-0.16234104906586647,0.0020466284237870766,0.0014776836461422877,0,33.0,5.0,2,0.016194331983805668,0.024291497975708502,R.Griffin,1.0,176.0,4.631578947368421,91.36000000000001,2014,
R.Lindley,00-0029531,ARI,562.0,12.488888888888889,99.0,2.0,30.0,45.0,4.0,0.45454545454545453,-0.16559058674119484,154.0,3.422222222222222,0.8184946331593601,-0.9179588426337864,0.005456655778696596,-0.0057086805021053354,0,6.0,0.0,0,0.020202020202020204,0.04040404040404041,0,0.0,0.0,0.0,22.48,2014,
R.Mallett,00-0028012,HOU,400.0,9.75609756097561,76.0,2.0,23.0,41.0,2.0,0.5394736842105263,-0.06174831608472959,161.0,3.926829268292683,0.7039911201218152,-0.7445762039838888,0.0023209353373067057,-0.004395555456468172,0,1.0,0.0,0,0.02631578947368421,0.02631578947368421,R.Mallett,0.0,-2.0,-0.3333333333333333,19.8,2014,70.94
R.Tannehill,00-0029701,MIA,4045.0,10.318877551020408,636.0,27.0,224.0,392.0,12.0,0.6163522012578616,0.03700109703856207,1864.0,4.755102040816326,0.43817251346157515,-0.2777690996776525,0.003991317204223897,0.00018790826163050554,0,46.0,3.0,1,0.04245283018867924,0.018867924528301886,R.Tannehill,1.0,311.0,5.553571428571429,280.90000000000003,2014,254.42
R.Wilson,00-0029263,SEA,3475.0,12.192982456140351,495.0,20.0,159.0,285.0,7.0,0.5757575757575758,0.06564036532942717,1879.0,6.5929824561403505,0.4358894337651475,-0.23545761767825313,-0.000977474430530342,0.006304464976902404,0,42.0,2.0,1,0.04040404040404041,0.014141414141414142,R.Wilson,6.0,849.0,7.194915254237288,323.9,2014,338.26000000000005
S.Hill,00-0020679,LA,1657.0,11.427586206896551,247.0,8.0,81.0,145.0,7.0,0.5870445344129555,-0.1168389791934188,809.0,5.5793103448275865,0.26219570709556644,-0.2419802513724438,0.007030937447084215,-0.006574454003460527,0,18.0,2.0,1,0.032388663967611336,0.02834008097165992,S.Hill,1.0,10.0,1.0,89.28,2014,
T.Brady,00-0019596,NE,4109.0,11.016085790884718,604.0,33.0,220.0,373.0,9.0,0.6175496688741722,0.16919933709816756,1862.0,4.991957104557641,0.48450160954485116,-0.24162455774703256,-0.0004990649517916036,0.0048468007652735,0,21.0,4.0,3,0.054635761589403975,0.014900662251655629,T.Brady,0.0,57.0,1.5833333333333333,278.06,2014,340.1
T.Bridgewater,00-0031237,MIN,2919.0,11.27027027027027,443.0,14.0,137.0,259.0,12.0,0.5846501128668171,0.0009090634785041792,1442.0,5.5675675675675675,0.3401930676037375,-0.19720081113272184,4.417140938000336e-05,0.005188022956971203,2,39.0,0.0,0,0.03160270880361174,0.02708803611738149,T.Bridgewater,1.0,209.0,4.446808510638298,179.66,2014,198.44
T.Romo,00-0021678,DAL,3705.0,12.1875,464.0,34.0,189.0,304.0,9.0,0.6551724137931034,0.2711302590069144,1626.0,5.348684210526316,0.6184932431886091,-0.21050965742522934,0.0045599979248859696,0.0059434103113820596,0,29.0,6.0,2,0.07327586206896551,0.01939655172413793,T.Romo,0.0,61.0,2.3461538461538463,268.3,2014,40.66
T.Savage,00-0031064,HOU,127.0,12.7,20.0,0.0,6.0,10.0,1.0,0.5,-0.11091510793194123,33.0,3.3,0.7947092966366509,-0.8417337895217843,-0.0006053024216702105,-0.0032489091942184945,0,1.0,0.0,0,0.0,0.05,T.Savage,0.0,-6.0,-1.0,2.48,2014,
Z.Mettenberger,00-0031266,TEN,1412.0,13.19626168224299,197.0,8.0,56.0,107.0,7.0,0.5431472081218274,-0.15989699060733692,659.0,6.158878504672897,0.4193036283665577,-0.3729683152597102,0.012715831498040737,-0.012669244026695826,0,18.0,3.0,2,0.04060913705583756,0.03553299492385787,Z.Mettenberger,0.0,4.0,0.8,70.88,2014,42.199999999999996
A.Dalton,00-0027973,CIN,3250.0,12.745098039215685,406.0,25.0,147.0,255.0,7.0,0.6280788177339901,0.276967629875733,1486.0,5.827450980392157,0.6082418327007311,-0.21947197648688377,0.0014963909472601661,0.007675211395690095,0,20.0,3.0,2,0.06157635467980296,0.017241379310344827,A.Dalton,3.0,142.0,2.491228070175439,244.2,2015,262.64
A.Davis,00-0028957,CLE,547.0,9.767857142857142,105.0,1.0,25.0,56.0,3.0,0.5333333333333333,-0.3508283124891276,213.0,3.8035714285714284,0.40463233490052186,-0.5606665206068763,0.011671854563633614,-0.01444842192070856,0,11.0,1.0,1,0.009523809523809525,0.02857142857142857,A.Davis,0.0,33.0,4.714285714285714,21.18,2015,
A.Luck,00-0029668,IND,1881.0,11.61111111111111,310.0,15.0,90.0,162.0,12.0,0.5225806451612903,-0.026580860782535593,698.0,4.308641975308642,0.6981551976437617,-0.643020573895754,0.00325231691397782,-0.0023265520079673633,1,15.0,0.0,0,0.04838709677419355,0.03870967741935484,A.Luck,0.0,196.0,5.9393939393939394,132.84,2015,311.70000000000005
A.McCarron,00-0031288,CIN,854.0,10.810126582278482,131.0,6.0,44.0,79.0,2.0,0.6030534351145038,0.07236190257973477,317.0,4.012658227848101,0.48149296116942814,-0.2803128208400697,0.0014475692650065563,0.0023602240464633594,0,12.0,0.0,0,0.04580152671755725,0.015267175572519083,A.McCarron,0.0,31.0,2.2142857142857144,57.26,2015,
A.Rodgers,00-0023459,GB,3821.0,11.011527377521613,623.0,31.0,173.0,347.0,8.0,0.5569823434991974,-0.013783151796907749,1980.0,5.706051873198847,0.5648963203690555,-0.4211811614225332,0.005850175706442338,-0.0026384984503427323,4,46.0,5.0,4,0.04975922953451043,0.012841091492776886,A.Rodgers,1.0,344.0,5.931034482758621,301.24,2015,382.02
A.Smith,00-0023436,KC,3486.0,11.355048859934854,518.0,20.0,154.0,307.0,7.0,0.5926640926640927,0.02525060668894375,1923.0,6.263843648208469,0.1998482126840063,-0.0344104107897109,0.0017246616241982891,0.0025786807526226013,2,45.0,4.0,0,0.03861003861003861,0.013513513513513514,A.Smith,2.0,509.0,5.988235294117647,272.34,2015,230.18
A.Tanney,00-0029623,TEN,99.0,9.9,17.0,1.0,7.0,10.0,0.0,0.5882352941176471,-0.033126753405432356,24.0,2.4,0.6348341854879569,-0.3160405978516003,-0.001423768722462786,-0.002934377108301436,0,3.0,0.0,0,0.058823529411764705,0.0,0,0.0,0.0,0.0,7.96,2015,
B.Bortles,00-0031407,JAX,4428.0,12.473239436619718,662.0,35.0,215.0,355.0,18.0,0.5362537764350453,-0.0015565697290991294,1841.0,5.185915492957746,0.6463109694109426,-0.49159993346140146,0.0033198039054592216,-0.00048408203362586847,1,51.0,4.0,3,0.052870090634441085,0.027190332326283987,B.Bortles,2.0,310.0,5.961538461538462,320.12,2015,262.1
B.Gabbert,00-0027948,SF,2031.0,11.410112359550562,307.0,10.0,83.0,178.0,7.0,0.5798045602605864,-0.1223435817240852,1083.0,6.084269662921348,0.22299365123186712,-0.2083845325380967,0.00048700387951974204,0.0014329209429989184,0,25.0,2.0,1,0.03257328990228013,0.02280130293159609,B.Gabbert,1.0,185.0,5.78125,129.74,2015,74.3
B.Hoyer,00-0026625,HOU,2606.0,11.633928571428571,395.0,19.0,130.0,224.0,7.0,0.5670886075949367,0.019164514060451162,931.0,4.15625,0.6711886277572798,-0.5228888981456363,0.0010469725757675475,0.0010931498304308446,0,25.0,3.0,2,0.04810126582278481,0.017721518987341773,B.Hoyer,0.0,44.0,2.933333333333333,166.64000000000001,2015,79.6
B.Osweiler,00-0029682,DEN,1967.0,11.570588235294117,298.0,10.0,91.0,170.0,6.0,0.5704697986577181,-0.017652548594947026,885.0,5.205882352941177,0.5860157142360287,-0.4666476031642098,0.0011888889705337735,0.00371187646003869,0,23.0,3.0,1,0.03355704697986577,0.020134228187919462,B.Osweiler,1.0,61.0,2.9047619047619047,116.78,2015,169.38
B.Roethlisberger,00-0022924,PIT,3938.0,12.344827586206897,499.0,21.0,174.0,319.0,16.0,0.6392785571142284,0.1830419435602773,1473.0,4.617554858934169,0.7340345376152264,-0.48934628517095413,0.001990357348196238,0.002408755952955724,8,20.0,3.0,0,0.04208416833667335,0.03206412825651302,B.Roethlisberger,0.0,29.0,1.9333333333333333,228.42000000000002,2015,252.16
B.Weeden,00-0029677,DAL,1043.0,10.75257731958763,150.0,5.0,53.0,97.0,2.0,0.6466666666666666,0.0067187419596166495,484.0,4.989690721649485,0.45266337376354454,-0.30795096680490414,0.0022469785174639213,0.002052831055752544,0,10.0,3.0,1,0.03333333333333333,0.013333333333333334,B.Weeden,1.0,47.0,2.9375,66.42,2015,
C.Kaepernick,00-0027974,SF,1615.0,11.215277777777779,274.0,6.0,71.0,144.0,5.0,0.5255474452554745,-0.09954120173493558,840.0,5.833333333333333,0.4284111196616547,-0.3890999391751059,0.0010026357407103158,-0.0005592593467041511,1,28.0,0.0,1,0.021897810218978103,0.01824817518248175,C.Kaepernick,1.0,256.0,5.688888888888889,110.19999999999999,2015,202.44
C.Keenum,00-0028986,LA,828.0,10.894736842105264,129.0,4.0,41.0,76.0,1.0,0.5891472868217055,0.08053817730538665,400.0,5.2631578947368425,0.3402380906995389,-0.19364952421247017,-0.0003784086133080351,0.004249814017604,0,4.0,1.0,1,0.031007751937984496,0.007751937984496124,C.Keenum,0.0,5.0,0.4166666666666667,45.62,2015,111.14
C.McCoy,00-0027688,WAS,128.0,18.285714285714285,12.0,1.0,4.0,7.0,0.0,0.5833333333333334,0.5575375818933181,81.0,11.571428571428571,0.1945267377728179,0.5634945457255713,-0.04959841208024458,0.05451856457557676,0,1.0,0.0,0,0.08333333333333333,0.0,C.McCoy,0.0,-3.0,-1.0,8.82,2015,
C.Newton,00-0027939,CAR,3837.0,12.962837837837839,528.0,35.0,195.0,296.0,10.0,0.5606060606060606,0.13506193988823872,1473.0,4.976351351351352,0.7955825348921223,-0.534506032155567,0.0030543224312426388,0.004439885759629294,0,33.0,4.0,1,0.06628787878787878,0.01893939393939394,C.Newton,10.0,636.0,4.818181818181818,395.08000000000004,2015,252.26000000000002
C.Palmer,00-0021429,ARI,4671.0,13.657894736842104,562.0,35.0,231.0,342.0,11.0,0.608540925266904,0.2527876006275674,1756.0,5.1345029239766085,0.8221030780103243,-0.45468241324117276,0.005765522609707411,0.0037149576690900855,0,25.0,5.0,2,0.06227758007117438,0.019572953736654804,C.Palmer,1.0,24.0,0.96,309.24,2015,245.12
C.Whitehurst,00-0024296,IND,150.0,9.375,37.0,0.0,9.0,16.0,1.0,0.43243243243243246,-0.39037296636741114,92.0,5.75,0.2806076674351059,-0.5636007341163347,0.05982352411683678,-0.055996459459152007,0,5.0,0.0,0,0.0,0.02702702702702703,C.Whitehurst,0.0,1.0,0.5,4.1,2015,9.38
D.Brees,00-0020531,NO,4870.0,11.378504672897197,659.0,32.0,228.0,428.0,11.0,0.6494688922610015,0.1377922862950821,2385.0,5.572429906542056,0.40843089346254274,-0.17436182416836185,0.0030169864516549597,0.004919534826599899,0,31.0,5.0,2,0.048558421851289835,0.01669195751138088,D.Brees,1.0,14.0,0.5833333333333334,304.2,2015,332.32
D.Carr,00-0031280,LV,3987.0,11.391428571428571,606.0,32.0,183.0,350.0,13.0,0.5775577557755776,-0.01033122567717433,1797.0,5.134285714285714,0.5114691849272607,-0.42619976606674703,0.004443309218543695,-0.0018568304704018469,1,31.0,2.0,2,0.052805280528052806,0.02145214521452145,D.Carr,0.0,138.0,4.181818181818182,273.28000000000003,2015,270.48
D.Orlovsky,00-0023578,DET,201.0,9.136363636363637,40.0,1.0,13.0,22.0,1.0,0.55,0.002584729753821139,82.0,3.727272727272727,0.4486607220431328,-0.4460759922893107,-6.6507639530751495e-06,-4.949588583257128e-06,0,0.0,0.0,0,0.025,0.025,0,0.0,0.0,0.0,10.04,2015,
D.Stanton,00-0025430,ARI,104.0,9.454545454545455,27.0,0.0,6.0,11.0,2.0,0.4074074074074074,-0.5611957958683856,26.0,2.3636363636363638,0.9833286345587109,-1.4826308218389748,-3.135038423351575e-06,-0.0005056444433284931,0,2.0,0.0,0,0.0,0.07407407407407407,D.Stanton,0.0,-13.0,-1.0,-1.14,2015,9.379999999999999
E.Manning,00-0022803,NYG,4432.0,11.45219638242894,645.0,35.0,204.0,387.0,14.0,0.6,0.07644586885814415,2094.0,5.410852713178294,0.4199518129087847,-0.24987378178240857,0.0004427564033429816,0.0052517793316724775,0,27.0,5.0,3,0.05426356589147287,0.021705426356589147,E.Manning,0.0,61.0,3.05,289.38,2015,224.18000000000004
E.Manuel,00-0030526,BUF,561.0,10.788461538461538,90.0,3.0,26.0,52.0,3.0,0.5777777777777777,-0.1928776832260186,164.0,3.1538461538461537,0.6581709551588487,-0.7099924508248262,0.0021089816047238762,-0.005862687403477447,0,6.0,2.0,2,0.03333333333333333,0.03333333333333333,E.Manuel,1.0,64.0,3.764705882352941,36.839999999999996,2015,7.44
G.Smith,00-0030565,NYJ,265.0,9.814814814814815,45.0,2.0,14.0,27.0,1.0,0.6,0.029373324982149996,89.0,3.2962962962962963,0.6873768007450658,-0.5306878255704316,0.001325076739782962,-0.001209242518858181,0,3.0,0.0,0,0.044444444444444446,0.022222222222222223,0,0.0,0.0,0.0,16.6,2015,7.039999999999999
J.Clausen,00-0027659,CHI,739.0,10.26388888888889,132.0,2.0,32.0,72.0,4.0,0.5454545454545454,-0.2706268744320429,294.0,4.083333333333333,0.3467492740086747,-0.5485839841778302,0.005054399840882984,-0.0058927375199230355,0,7.0,0.0,0,0.015151515151515152,0.030303030303030304,J.Clausen,0.0,36.0,3.272727272727273,33.160000000000004,2015,
J.Cutler,00-0024226,CHI,3659.0,11.765273311897106,515.0,21.0,171.0,311.0,11.0,0.6038834951456311,0.051909795047606885,1740.0,5.594855305466238,0.5488386344831201,-0.36310652936126847,0.007510718798327808,-0.0015910645380460017,1,29.0,5.0,5,0.040776699029126215,0.021359223300970873,J.Cutler,1.0,201.0,5.2894736842105265,226.46,2015,44.76
J.Flacco,00-0026158,BAL,2791.0,10.492481203007518,432.0,14.0,123.0,266.0,12.0,0.6157407407407407,0.0009323551654023557,1487.0,5.590225563909774,0.3300845004258045,-0.24270711902329864,0.002508010339439463,-0.0009807827036570035,1,16.0,3.0,2,0.032407407407407406,0.027777777777777776,J.Flacco,3.0,23.0,1.7692307692307692,161.94,2015,244.48000000000002
J.Manziel,00-0031409,CLE,1500.0,11.627906976744185,242.0,7.0,71.0,129.0,5.0,0.5330578512396694,-0.08735405567088231,729.0,5.651162790697675,0.5849834360445271,-0.49667484688299424,0.004029606699122254,-0.002899068140123266,0,19.0,4.0,3,0.028925619834710745,0.02066115702479339,J.Manziel,0.0,230.0,6.216216216216216,95.0,2015,
J.McCown,00-0021206,CLE,2109.0,11.338709677419354,319.0,12.0,96.0,186.0,4.0,0.5830721003134797,0.011931122532293673,1011.0,5.435483870967742,0.4234753771967301,-0.2414807364780201,-0.004795042333566328,0.008825131657654748,2,23.0,6.0,4,0.03761755485893417,0.012539184952978056,J.McCown,1.0,98.0,4.9,136.16000000000003,2015,52.1
J.Winston,00-0031503,TB,4042.0,12.955128205128204,565.0,22.0,201.0,312.0,15.0,0.552212389380531,0.06487003634711508,1481.0,4.746794871794871,0.7859602386465092,-0.633388513024464,0.005958445101000203,-0.004330665404245043,1,27.0,4.0,1,0.03893805309734513,0.02654867256637168,J.Winston,6.0,213.0,3.9444444444444446,276.98,2015,258.1
Jo.Freeman,00-0026993,IND,149.0,9.933333333333334,29.0,1.0,7.0,15.0,1.0,0.5172413793103449,-0.18740822583981026,67.0,4.466666666666667,0.27559336874609003,-0.3692005510156549,-0.0025131489549364322,-0.0012271488439689392,0,1.0,0.0,0,0.034482758620689655,0.034482758620689655,Jo.Freeman,0.0,24.0,3.0,10.360000000000001,2015,
K.Cousins,00-0029604,WAS,4166.0,10.992084432717679,572.0,29.0,204.0,379.0,11.0,0.6625874125874126,0.15583800685092924,1875.0,4.947229551451187,0.47883741890915454,-0.21590467366324115,0.0027167980214079686,0.0035586037035850826,2,26.0,5.0,3,0.050699300699300696,0.019230769230769232,K.Cousins,5.0,48.0,1.8461538461538463,293.44,2015,300.28000000000003
K.Moore,00-0029234,DAL,779.0,12.770491803278688,109.0,4.0,40.0,61.0,6.0,0.5596330275229358,-0.004482405193776343,354.0,5.80327868852459,0.6091393890796402,-0.550519559763798,0.0019184420431203387,-0.005526563631952786,0,5.0,0.0,0,0.03669724770642202,0.05504587155963303,K.Moore,0.0,-1.0,-0.5,35.059999999999995,2015,
L.Jones,00-0030524,PIT,513.0,16.03125,58.0,3.0,19.0,32.0,4.0,0.5517241379310345,-0.01797440735957775,284.0,8.875,0.654017102082302,-0.5474312550252397,0.005015155686894158,-0.0019536430984731005,0,2.0,1.0,1,0.05172413793103448,0.06896551724137931,L.Jones,0.0,-5.0,-1.0,22.019999999999996,2015,32.32
L.McCown,00-0022864,NO,335.0,10.46875,41.0,0.0,19.0,32.0,1.0,0.7804878048780488,0.28519098321651487,153.0,4.78125,0.3887872495285521,-0.04995258597100862,0.006293570001920069,-0.006864764560491619,0,1.0,1.0,0,0.0,0.024390243902439025,L.McCown,0.0,0.0,0.0,11.4,2015,
M.Cassel,00-0023662,DAL,1276.0,10.722689075630251,219.0,5.0,54.0,119.0,7.0,0.54337899543379,-0.19128508861236032,571.0,4.798319327731092,0.42808714078336235,-0.5448915080527754,0.008441228584804445,-0.011886426862098835,1,14.0,1.0,0,0.0228310502283105,0.0319634703196347,M.Cassel,0.0,78.0,5.2,66.83999999999999,2015,15.66
M.Hasselbeck,00-0007091,IND,1690.0,10.833333333333334,272.0,9.0,85.0,156.0,5.0,0.5735294117647058,-0.01997541855209882,779.0,4.993589743589744,0.31005330688068056,-0.18877366125433295,0.0020877928287944543,0.0015418987669530684,0,16.0,3.0,2,0.03308823529411765,0.01838235294117647,M.Hasselbeck,0.0,15.0,0.9375,91.1,2015,
M.Mariota,00-0032268,TEN,2818.0,12.252173913043478,411.0,19.0,142.0,230.0,10.0,0.559610705596107,-0.01723444801842407,1161.0,5.047826086956522,0.6116290633279039,-0.42145161671399384,-0.0019995443507155332,0.00428167171645,3,38.0,8.0,6,0.046228710462287104,0.024330900243309004,M.Mariota,2.0,252.0,7.411764705882353,199.92,2015,265.94
M.McGloin,00-0030419,LV,142.0,6.173913043478261,35.0,2.0,10.0,23.0,1.0,0.6571428571428571,-0.17986303191573494,64.0,2.782608695652174,0.3382676140945475,-0.278911673028233,-0.00024050002775765692,-0.0022688523555261697,0,2.0,1.0,1,0.05714285714285714,0.02857142857142857,0,0.0,0.0,0.0,9.68,2015,1.7
